ID,TrialType,BlockNum,AlienOrder,QuizResp,QuizFailedNum,TimeElapsed,RT,PRT,Galaxy,DecayRate,AlienIndex,GemValue,TimeInBlock
,Dig_Trial_15,,,,,413.96756749995984,0.6059678751043975,,,,,24,
,Travel_Trial,,,,,417.6125275832601,0.6652067500399426,11.741466583218426,,,,12,
,Travel_Planet,,,,,427.7380936250556,,,,,,,
,too_slow,,,,,431.55886474996805,,,,,,,
,home_base,,,,,431.5588933333056,,,,,,,30.12068120832555
,start_loop,6,,,,431.55898662505206,,,0,0.17830701501704954,8,,
,Dig_Trial_16,,,,,440.62601504160557,0.8059016667539254,,,,,98,
,Travel_Trial,,,,,444.33339229167905,0.7074976665899158,4.513486125040799,,,,17,
,Travel_Planet,,,,,454.45741100003943,,,,,,,
,start_loop,6,,,,454.46715737495106,,,0,0.15456737494613412,9,,
,Dig_Trial_17,,,,,463.4283597082831,0.7866946250433102,,,,,102,
,Travel_Trial,,,,,467.58036287501454,1.1011735417414457,4.93891320831608,,,,16,
,Travel_Planet,,,,,477.71525554161053,,,,,,,
